Order_ID,Customer_ID,Restaurant_ID,City,Cuisine_Type,Platform,Payment_Mode,Weather_Condition,Order_Status,Order_Amount_INR,Delivery_Fee_INR,Discount_Applied_INR,Customer_Rating,Delivery_Time_Minutes,Distance_KM,Items_Ordered,Customer_Age,Restaurant_Avg_Rating,Is_Repeat_Customer,Order_Date_Only,Order_Time_Only
ORD895216,CUST6549,REST783,Delhi,Continental,Zomato,UPI,Rainy,Delayed,294.66,78.01,145.035,3.8,109.0,7.67,4,38.0,4.7,0,2023-03-21,10:59:14
ORD830729,CUST9269,REST431,Pune,South Indian,Swiggy,Debit Card,Humid,Returned,1693.12,74.51,145.035,3.2,38.0,8.3,2,34.0,3.2,0,2023-01-14,08:54:23
ORD748270,CUST5060,REST317,Kolkata,Italian,Dotpe,Debit Card,Sunny,Partial Refund,2191.96,76.89,19.02,2.6,37.0,12.73,7,18.0,5.0,0,2022-08-06,16:37:58
ORD391865,CUST4315,REST215,Delhi,South Indian,Direct App,UPI,Rainy,Delayed,192.43,34.04,186.6,2.8,83.0,13.02,5,63.0,3.4,0,2022-10-23,06:39:01
ORD490722,CUST2710,REST604,Kolkata,Fast Food,Direct App,Cash,Sunny,Delivered,2242.19,66.33,212.89,4.9,109.0,4.17,2,28.0,4.6,1,2022-02-03,19:39:41
ORD299836,CUST8965,REST298,Mumbai,North Indian,Swiggy,UPI,Windy,Delivered,662.03,50.68,27.85,2.6,25.0,1.17,7,33.0,3.6,1,2022-03-17,08:44:51
ORD979269,CUST4313,REST653,Kolkata,Continental,Swiggy,Cash,Humid,Delivered,742.71,68.88,176.15,3.5,34.0,10.04,2,19.0,4.6,0,2023-10-21,20:38:20
ORD548965,CUST4610,REST775,Kolkata,Street Food,Swiggy,Credit Card,Windy,Cancelled,2361.47,79.99,76.23,4.4,21.0,13.12,4,26.0,4.2,0,2022-11-25,19:16:02
ORD112940,CUST1620,REST751,Hyderabad,Chinese,Dotpe,Debit Card,Cloudy,Delayed,1704.9,47.82,153.64,4.9,73.0,12.76,1,39.0,4.7,1,2023-11-12,13:33:17
ORD955653,CUST3962,REST411,Bangalore,Continental,Direct App,Wallet,Humid,Delayed,2218.3,68.46,145.035,3.2,78.0,10.23,1,63.0,2.9,1,2022-03-17,14:06:24
ORD893202,CUST5448,REST710,Pune,Desserts,Dotpe,Credit Card,Sunny,Delayed,648.06,48.28,122.61,3.2,120.0,1.74,7,38.0,2.8,0,2024-05-02,12:54:18
ORD343923,CUST9051,REST172,Hyderabad,North Indian,Direct App,Cash,Cloudy,Returned,1970.62,66.3,29.99,3.7,116.0,5.33,4,65.0,4.3,0,2023-10-31,23:58:57
ORD243079,CUST1643,REST952,Hyderabad,Fast Food,Dotpe,Credit Card,Humid,Cancelled,1385.77,65.38,202.9,3.4,59.0,14.42,7,19.0,3.6,1,2023-04-27,23:52:26
ORD452058,CUST5731,REST622,Delhi,Desserts,Swiggy,Wallet,Windy,Delivered,2223.46,26.87,296.69,2.3,80.0,1.82,10,55.0,4.0,0,2024-02-18,20:19:40
ORD348455,CUST4985,REST560,Chennai,North Indian,Zomato,Wallet,Windy,Cancelled,1004.93,11.2,14.75,4.1,108.0,12.05,6,42.0,4.4,1,2022-02-12,02:26:15
ORD229890,CUST8122,REST585,Mumbai,Mughlai,Magicpin,Credit Card,Humid,Delivered,1224.46,28.64,50.34,1.4,10.0,10.62,9,53.0,4.7,0,2024-02-07,10:28:22
ORD514798,CUST3979,REST289,Kolkata,Continental,Magicpin,UPI,Humid,Delivered,2054.88,3.16,61.07,1.8,43.0,8.11,1,22.0,4.8,1,2022-10-05,09:29:26
ORD947935,CUST9531,REST684,Kolkata,Fast Food,Magicpin,Credit Card,Cloudy,Delivered,849.53,7.51,270.4,4.5,35.0,0.98,4,27.0,4.3,0,2022-08-11,12:48:09
ORD157701,CUST3598,REST658,Bangalore,South Indian,Magicpin,UPI,Humid,Delayed,1716.32,69.9,81.63,2.0,26.0,11.14,9,45.0,3.6,1,2023-03-06,03:14:58
ORD810078,CUST2393,REST160,Ahmedabad,Fast Food,Swiggy,Wallet,Cloudy,Delivered,1067.8,44.7,54.26,4.6,26.0,7.67,6,55.0,5.0,0,2022-07-21,22:27:28
ORD262924,CUST1918,REST698,Kolkata,Italian,Swiggy,Cash,Rainy,Partial Refund,138.25,12.09,103.02,3.2,103.0,2.86,9,60.0,3.0,1,2024-05-05,16:46:00
ORD698967,CUST4116,REST423,Mumbai,Chinese,Dotpe,Wallet,Sunny,Cancelled,1836.52,13.67,225.64,4.5,107.0,9.51,4,49.0,2.7,0,2022-01-03,10:19:21
ORD344959,CUST2264,REST233,Delhi,Fast Food,Swiggy,Debit Card,Rainy,Cancelled,1964.9,57.23,131.09,3.4,98.0,8.67,10,26.0,4.4,1,2023-08-27,17:46:00
ORD246583,CUST2467,REST490,Delhi,South Indian,Direct App,Wallet,Windy,Returned,1202.86,15.94,165.79,2.9,20.0,7.67,7,18.0,2.8,0,2022-06-26,13:09:11
ORD917012,CUST3234,REST612,Hyderabad,Italian,Swiggy,Wallet,Rainy,Partial Refund,306.55,15.56,32.96,1.8,46.0,5.3,2,40.0,3.3,0,2022-01-06,09:29:37
ORD944565,CUST5314,REST237,Hyderabad,North Indian,Dotpe,Cash,Cloudy,Returned,1620.43,64.2,243.42,2.4,12.0,13.67,2,24.0,4.8,0,2022-05-08,05:41:08
ORD516656,CUST6228,REST234,Chennai,South Indian,Zomato,UPI,Cloudy,Partial Refund,806.83,7.36,111.74,3.9,69.0,4.1,6,54.0,3.8,1,2022-09-29,23:47:44
ORD291961,CUST3378,REST742,Kolkata,Desserts,Dotpe,Wallet,Humid,Delivered,1218.03,62.95,145.035,3.5,102.0,7.67,1,57.0,3.6,0,2022-07-19,20:55:07
ORD597440,CUST2180,REST761,Hyderabad,South Indian,Dotpe,Debit Card,Windy,Cancelled,2224.98,0.07,145.035,5.0,58.0,9.32,1,42.282985339848956,2.6,1,2024-04-23,23:42:36
ORD789545,CUST4913,REST411,Bangalore,Street Food,Dotpe,Cash,Humid,Returned,1476.64,23.83,23.34,1.1,53.0,7.67,6,36.0,2.3,1,2022-09-03,01:13:41
ORD296494,CUST2572,REST946,Delhi,Continental,Direct App,Wallet,Windy,Delayed,856.7,2.2,211.72,4.1,83.0,0.82,3,28.0,4.9,1,2022-05-14,01:23:31
ORD416302,CUST8687,REST128,Hyderabad,Street Food,Zomato,UPI,Humid,Delayed,1058.0,14.74,1.5,3.1,59.0,10.79,8,48.0,3.0,1,2024-02-17,10:57:18
ORD629146,CUST8970,REST720,Chennai,North Indian,Dotpe,Debit Card,Cloudy,Partial Refund,1934.82,19.24,293.08,3.9,23.0,2.41,4,33.0,4.8,1,2024-05-04,22:37:50
ORD186431,CUST1241,REST893,Ahmedabad,Continental,Direct App,Wallet,Sunny,Delivered,1526.66,50.0,115.88,2.6,73.0,14.39,6,49.0,2.9,1,2022-03-22,04:13:35
ORD613234,CUST9374,REST457,Chennai,Mughlai,Direct App,Wallet,Cloudy,Cancelled,1505.34,60.72,40.36,1.2,72.0,1.58,3,51.0,3.8,1,2024-05-29,03:29:41
ORD789089,CUST9730,REST555,Mumbai,Biryani,Direct App,Wallet,Humid,Delivered,2107.42,1.15,87.18,3.8,82.0,8.69,7,41.0,3.5,0,2023-05-13,11:09:43
ORD617033,CUST1107,REST283,Ahmedabad,Continental,Magicpin,Wallet,Cloudy,Returned,1706.81,78.8,145.035,1.1,25.0,10.05,8,42.282985339848956,4.5,0,2023-06-10,15:14:29
ORD679958,CUST1804,REST743,Hyderabad,Desserts,Zomato,Cash,Sunny,Partial Refund,1359.43,41.58,37.35,2.5,107.0,12.73,6,39.0,3.2,1,2023-04-15,07:54:44
ORD763508,CUST7269,REST670,Hyderabad,North Indian,Magicpin,Debit Card,Sunny,Delayed,2191.71,15.41,220.5,2.1,108.0,7.67,5,27.0,3.9,0,2023-05-24,12:35:31
ORD476993,CUST5767,REST471,Delhi,North Indian,Direct App,Cash,Sunny,Delayed,372.07,1.53,139.92,1.9,17.0,10.71,8,32.0,3.1,1,2024-04-15,04:27:48
ORD181670,CUST6285,REST846,Delhi,Street Food,Swiggy,Debit Card,Windy,Returned,2136.81,8.82,123.16,3.2,64.0,9.67,6,20.0,2.5,0,2023-01-10,02:47:07
ORD229139,CUST3213,REST407,Mumbai,South Indian,Zomato,Debit Card,Humid,Cancelled,1234.23,77.69,172.68,4.4,57.0,1.02,5,49.0,2.0,1,2023-03-24,13:19:43
ORD911982,CUST7232,REST257,Chennai,Biryani,Zomato,Wallet,Rainy,Delayed,1029.61,65.46,34.59,1.4,64.0,11.79,4,42.282985339848956,3.5,0,2023-09-22,04:41:56
ORD471136,CUST5185,REST603,Ahmedabad,Mughlai,Swiggy,Credit Card,Rainy,Delayed,1563.21,17.76,55.66,3.2,21.0,7.67,7,45.0,4.0,1,2023-10-09,05:13:05
ORD264735,CUST1953,REST808,Hyderabad,South Indian,Swiggy,Wallet,Humid,Partial Refund,2275.46,7.86,8.26,4.1,90.0,2.46,6,40.0,3.8,1,2024-04-18,12:06:44
ORD935620,CUST2804,REST339,Delhi,Italian,Direct App,Debit Card,Rainy,Delayed,625.19,42.04,243.09,3.2,13.0,6.97,3,42.282985339848956,4.7,1,2023-09-28,03:39:51
ORD194641,CUST4014,REST156,Mumbai,Desserts,Swiggy,UPI,Humid,Returned,2303.78,3.51,227.51,2.8,71.0,10.21,5,64.0,2.9,0,2022-01-13,00:11:30
ORD426053,CUST2070,REST887,Ahmedabad,Continental,Dotpe,Debit Card,Rainy,Delayed,307.29,69.32,137.85,2.2,54.0,1.26,5,37.0,3.2,0,2023-09-24,00:36:54
ORD126985,CUST5919,REST546,Mumbai,Desserts,Swiggy,Credit Card,Sunny,Partial Refund,2155.07,37.1,145.035,4.7,100.0,12.55,1,52.0,4.6,1,2024-01-17,13:43:05
ORD483561,CUST2925,REST821,Ahmedabad,Fast Food,Zomato,Debit Card,Sunny,Partial Refund,1495.17,38.44,145.035,4.0,95.0,2.3,4,32.0,2.3,1,2023-05-28,22:44:58
ORD542226,CUST6336,REST517,Hyderabad,Biryani,Zomato,Debit Card,Rainy,Partial Refund,1334.93,45.92,183.45,3.2,92.0,7.86,5,36.0,2.5,1,2022-02-19,07:09:42
ORD845635,CUST5738,REST302,Bangalore,Desserts,Direct App,Credit Card,Rainy,Delivered,1322.41,12.18,286.79,1.8,77.0,7.67,4,33.0,4.5,1,2023-12-26,15:21:28
ORD544393,CUST9161,REST776,Delhi,Italian,Magicpin,Wallet,Rainy,Cancelled,388.69,12.78,49.06,2.5,28.0,11.52,2,41.0,3.5,0,2022-02-14,01:50:25
ORD390334,CUST7897,REST764,Chennai,Continental,Zomato,Wallet,Cloudy,Delayed,1886.59,68.02,283.83,4.3,17.0,13.88,7,30.0,3.8,0,2022-06-14,22:49:26
ORD996114,CUST4245,REST786,Chennai,Fast Food,Swiggy,Debit Card,Cloudy,Partial Refund,2067.11,33.94,206.26,1.3,113.0,2.03,4,62.0,3.9,1,2022-01-24,02:01:59
ORD981473,CUST2900,REST227,Mumbai,Continental,Swiggy,Credit Card,Humid,Returned,851.15,68.58,97.28,4.3,74.0,5.73,6,62.0,2.3,1,2022-03-21,11:17:48
ORD491225,CUST4578,REST478,Kolkata,Biryani,Zomato,Credit Card,Rainy,Delivered,1466.75,56.11,84.31,2.9,109.0,14.07,10,46.0,3.3,0,2023-02-15,16:08:11
ORD227352,CUST2843,REST409,Mumbai,North Indian,Magicpin,Wallet,Windy,Delayed,1278.95,33.11,145.035,2.0,38.0,1.69,9,63.0,4.2,0,2022-04-09,17:36:55
ORD524035,CUST8879,REST720,Hyderabad,Italian,Zomato,UPI,Sunny,Delivered,1533.98,74.23,239.19,3.7,96.0,4.78,9,54.0,2.8,1,2022-07-24,17:58:50
ORD319553,CUST5528,REST805,Hyderabad,Fast Food,Swiggy,Credit Card,Windy,Partial Refund,1523.23,19.49,107.55,1.3,86.0,5.65,2,19.0,5.0,0,2022-01-30,10:02:10
ORD640299,CUST4869,REST271,Pune,Italian,Swiggy,Cash,Sunny,Returned,768.12,11.02,138.73,3.2,42.0,14.55,10,34.0,4.5,1,2024-03-15,06:56:34
ORD111060,CUST4834,REST535,Pune,Fast Food,Dotpe,Credit Card,Sunny,Delivered,2234.97,46.81,91.92,3.8,91.0,0.88,9,54.0,2.1,0,2022-11-24,04:50:33
ORD529161,CUST7996,REST843,Hyderabad,Mughlai,Dotpe,UPI,Rainy,Partial Refund,205.44,76.66,204.02,2.2,60.0,9.56,10,41.0,2.5,1,2022-08-28,14:57:35
ORD351974,CUST3770,REST842,Bangalore,Mughlai,Dotpe,UPI,Cloudy,Delayed,1249.05,44.24,176.99,4.7,66.0,6.01,5,59.0,3.1,0,2022-03-20,14:42:07
ORD282085,CUST7056,REST564,Hyderabad,Street Food,Direct App,Wallet,Windy,Delayed,2277.28,1.3,215.29,3.2,59.0,4.85,10,39.0,3.0,1,2023-01-10,07:58:09
ORD221620,CUST8746,REST483,Chennai,Continental,Direct App,Credit Card,Humid,Returned,1925.34,19.65,145.035,4.0,68.0,12.98,6,65.0,3.7,0,2022-10-24,02:28:10
ORD197666,CUST4066,REST217,Chennai,Street Food,Magicpin,Wallet,Sunny,Cancelled,769.8,7.79,225.97,1.2,39.0,5.27,3,21.0,4.0,1,2022-05-15,15:01:37
ORD767090,CUST3369,REST682,Bangalore,North Indian,Zomato,Cash,Humid,Partial Refund,2449.3,64.76,169.58,3.2,13.0,4.25,8,48.0,4.9,1,2024-05-11,02:24:43
ORD309374,CUST2111,REST765,Chennai,Italian,Zomato,Wallet,Sunny,Delayed,1764.6,43.02,108.63,1.2,110.0,6.05,8,40.0,3.5,1,2023-01-24,08:47:43
ORD343118,CUST2404,REST201,Bangalore,Street Food,Zomato,Credit Card,Cloudy,Returned,577.09,66.46,224.32,1.0,52.0,8.19,3,24.0,4.4,1,2023-03-10,14:32:02
ORD932336,CUST7121,REST306,Chennai,Street Food,Zomato,Wallet,Windy,Delivered,440.95,64.95,145.035,4.9,100.0,14.57,5,57.0,4.3,1,2024-06-12,12:58:37
ORD681687,CUST1120,REST411,Hyderabad,North Indian,Direct App,Cash,Sunny,Delayed,1944.44,68.03,262.36,3.0,104.0,5.41,4,55.0,4.3,1,2022-07-15,08:41:30
ORD753050,CUST3796,REST759,Hyderabad,Italian,Direct App,UPI,Sunny,Partial Refund,2368.93,70.97,144.31,4.1,18.0,13.96,6,20.0,4.1,0,2023-06-08,16:27:10
ORD303993,CUST9972,REST469,Kolkata,South Indian,Magicpin,Cash,Cloudy,Returned,1110.44,2.74,226.94,4.2,53.0,5.48,9,60.0,2.6,1,2023-06-07,12:54:40
ORD625387,CUST3048,REST612,Ahmedabad,Italian,Magicpin,Cash,Rainy,Returned,1318.8,65.71,5.88,4.6,48.0,9.37,2,28.0,2.1,0,2022-03-26,04:52:29
ORD764441,CUST2791,REST728,Ahmedabad,Italian,Zomato,Cash,Sunny,Delivered,2159.82,19.57,73.94,4.7,93.0,7.41,2,44.0,3.1,1,2024-06-18,16:00:47
ORD297377,CUST4783,REST232,Pune,South Indian,Magicpin,Credit Card,Rainy,Delivered,2424.21,33.71,56.82,3.9,77.0,0.96,8,51.0,4.6,1,2022-01-12,22:35:43
ORD710981,CUST6101,REST188,Chennai,Continental,Magicpin,Wallet,Cloudy,Partial Refund,2019.12,71.71,2.09,4.1,74.0,2.62,5,36.0,4.1,0,2022-10-24,20:51:08
ORD904092,CUST3502,REST352,Hyderabad,Italian,Swiggy,Cash,Sunny,Delayed,1577.19,34.18,51.56,1.5,65.0,4.98,10,25.0,2.3,0,2022-08-09,09:28:13
ORD872519,CUST7058,REST706,Delhi,Desserts,Swiggy,Cash,Rainy,Returned,1116.68,49.2,93.07,2.4,116.0,4.15,3,35.0,2.9,1,2023-12-12,06:47:37
ORD418992,CUST1827,REST580,Hyderabad,Desserts,Magicpin,Wallet,Sunny,Cancelled,2056.16,51.13,241.53,5.0,65.0,7.29,7,19.0,4.2,0,2022-02-03,04:15:49
ORD248533,CUST1685,REST769,Bangalore,Chinese,Magicpin,UPI,Cloudy,Returned,2017.86,45.61,167.58,2.2,94.0,4.17,6,43.0,4.3,0,2022-06-28,21:58:28
ORD211425,CUST3250,REST614,Hyderabad,North Indian,Dotpe,Wallet,Sunny,Partial Refund,1623.38,0.24,145.035,2.5,17.0,13.94,2,55.0,2.4,1,2024-01-12,16:46:44
ORD862606,CUST6503,REST272,Hyderabad,North Indian,Dotpe,Cash,Rainy,Delivered,2069.65,26.35,36.54,2.1,97.0,14.48,3,35.0,4.4,0,2024-04-06,07:55:20
ORD953047,CUST9776,REST603,Ahmedabad,Fast Food,Swiggy,Credit Card,Sunny,Cancelled,218.74,44.34,100.4,2.5,57.0,4.88,4,61.0,2.1,0,2023-10-17,21:04:33
ORD810614,CUST3527,REST553,Chennai,Biryani,Direct App,Cash,Sunny,Delayed,1498.6,73.9,79.77,4.8,118.0,1.65,5,20.0,3.5,0,2024-03-15,20:14:51
ORD184532,CUST9975,REST427,Kolkata,Mughlai,Dotpe,Debit Card,Windy,Partial Refund,1358.93,35.09,287.12,2.3,79.0,12.38,8,30.0,3.4,1,2024-05-21,20:43:57
ORD184736,CUST2415,REST672,Delhi,Biryani,Dotpe,Credit Card,Rainy,Cancelled,620.48,19.21,94.78,2.9,46.0,4.0,6,48.0,4.1,1,2024-06-25,11:19:28
ORD376955,CUST6699,REST361,Delhi,Street Food,Dotpe,Wallet,Humid,Delayed,357.13,66.92,107.77,4.6,84.0,14.8,2,19.0,3.1,0,2023-07-17,00:19:03
ORD606390,CUST2915,REST794,Pune,Italian,Direct App,UPI,Rainy,Returned,1572.61,20.0,239.09,2.6,72.0,1.71,6,40.0,2.5,1,2023-10-31,20:55:57
ORD141319,CUST4991,REST554,Chennai,Italian,Swiggy,Credit Card,Cloudy,Cancelled,2173.05,47.51,153.0,3.6,65.0,12.57,1,41.0,2.8,1,2023-07-13,13:04:24
ORD208214,CUST3734,REST284,Mumbai,Mughlai,Magicpin,Debit Card,Humid,Delivered,2073.87,67.87,157.97,2.7,58.0,14.09,1,36.0,3.7,1,2022-08-20,18:29:20
ORD976303,CUST2160,REST575,Hyderabad,Desserts,Direct App,Wallet,Humid,Delivered,667.12,33.48,10.09,4.2,77.0,6.9,2,51.0,3.2,1,2023-06-20,04:58:01
ORD597889,CUST2838,REST794,Delhi,Desserts,Direct App,Cash,Windy,Returned,1062.77,61.92,1.35,3.1,113.0,2.41,7,18.0,4.9,1,2022-04-08,13:37:13
ORD578715,CUST9436,REST162,Pune,Desserts,Direct App,Credit Card,Sunny,Partial Refund,2263.13,69.34,82.62,2.8,63.0,2.89,2,49.0,3.6,0,2022-03-12,08:31:34
ORD719446,CUST8936,REST904,Delhi,Street Food,Direct App,Wallet,Rainy,Delayed,607.61,1.04,145.035,3.8,65.0,1.37,9,62.0,4.3,1,2022-07-26,14:13:09
ORD395198,CUST9154,REST789,Chennai,Italian,Magicpin,Wallet,Sunny,Delayed,1631.39,31.72,42.17,4.0,60.0,11.92,10,41.0,5.0,0,2023-01-04,23:46:03
ORD380989,CUST4994,REST190,Ahmedabad,Desserts,Swiggy,Cash,Rainy,Partial Refund,2001.93,8.25,284.52,3.2,59.0,5.42,3,25.0,3.3,1,2024-02-28,15:44:40
ORD998198,CUST5420,REST587,Hyderabad,Biryani,Dotpe,Wallet,Rainy,Partial Refund,2068.38,22.21,297.94,1.9,34.0,9.49,6,55.0,3.9,0,2022-11-12,20:56:34
ORD302087,CUST9558,REST546,Ahmedabad,Mughlai,Zomato,Credit Card,Humid,Delayed,1452.55,3.35,39.48,4.6,20.0,4.56,10,45.0,4.5,1,2024-05-10,20:16:56
ORD199850,CUST5348,REST260,Chennai,Biryani,Magicpin,Wallet,Rainy,Delivered,2316.03,34.93,265.92,2.8,0.0,4.5,2,60.0,4.2,0,2022-12-05,14:18:25
ORD577309,CUST4161,REST502,Chennai,Continental,Dotpe,Wallet,Rainy,Returned,2447.72,19.91,72.12,2.9,61.0,4.04,8,48.0,2.2,0,2022-08-12,22:30:12
ORD883132,CUST7358,REST179,Delhi,North Indian,Direct App,Cash,Windy,Cancelled,1101.97,65.65,122.51,3.5,120.0,11.22,2,24.0,4.3,0,2024-01-29,21:47:15
ORD409898,CUST5799,REST546,Pune,Biryani,Magicpin,Wallet,Cloudy,Cancelled,2055.87,47.98,296.03,3.1,86.0,13.95,8,55.0,4.5,1,2023-01-24,22:23:31
ORD440189,CUST8523,REST755,Hyderabad,North Indian,Dotpe,Wallet,Cloudy,Cancelled,2352.11,17.17,201.35,3.9,65.0,14.42,7,42.282985339848956,3.2,1,2023-09-12,19:30:39
ORD368214,CUST7369,REST559#,Kolkata,Continental,Dotpe,Credit Card,Sunny,Returned,2109.52,39.55,216.97,1.1,94.0,11.47,7,46.0,2.9,0,2022-05-19,23:20:14
ORD986846,CUST7831,REST738#,Mumbai,Chinese,Direct App,Wallet,Windy,Returned,555.98,78.36,20.93,4.0,17.0,11.61,7,28.0,3.1,0,2022-07-20,07:39:58
ORD273012,CUST9595,REST771,Mumbai,North Indian,Zomato,Wallet,Sunny,Cancelled,119.79,64.98,6.77,4.2,39.0,14.22,9,42.282985339848956,2.2,0,2023-04-05,11:55:43
ORD978146,CUST3813,REST279,Ahmedabad,Italian,Swiggy,Wallet,Humid,Returned,612.84,51.44,69.71,1.4,65.0,7.94,7,48.0,2.2,0,2022-12-06,18:27:37
ORD845702,CUST2352,REST853,Delhi,Chinese,Magicpin,Credit Card,Windy,Delayed,391.72,12.38,95.54,4.7,48.0,0.95,3,29.0,3.1,0,2022-12-28,22:49:13
ORD247271,CUST7824,REST604,Ahmedabad,South Indian,Swiggy,Credit Card,Cloudy,Cancelled,2337.43,5.21,196.15,2.1,84.0,14.21,4,25.0,3.2,1,2024-05-05,09:26:29
ORD544150,CUST4814,REST780,Chennai,Chinese,Direct App,UPI,Windy,Returned,876.41,4.4,96.01,4.8,48.0,5.52,8,19.0,2.5,1,2023-07-17,00:06:43
ORD178645,CUST2108,REST992,Hyderabad,Desserts,Direct App,Cash,Windy,Delivered,2192.13,46.76,274.89,3.2,117.0,14.1,5,26.0,4.5,0,2023-07-18,06:37:15
ORD447655,CUST8719,REST387,Bangalore,Street Food,Magicpin,Wallet,Sunny,Delayed,2394.93,65.15,140.61,4.5,59.0,9.4,7,25.0,3.5,0,2023-08-15,17:08:42
ORD691194,CUST9051,REST261,Pune,South Indian,Swiggy,Wallet,Rainy,Returned,803.94,10.72,149.79,2.3,14.0,7.67,7,33.0,4.7,1,2023-08-16,10:17:29
ORD633030,CUST2860,REST787,Hyderabad,Fast Food,Dotpe,Credit Card,Windy,Returned,765.91,52.55,105.18,3.4,66.0,13.86,2,32.0,2.2,0,2022-07-02,05:51:53
ORD337256,CUST1014,REST220,Bangalore,Street Food,Zomato,Cash,Sunny,Partial Refund,2153.0,55.9,279.78,1.3,33.0,13.23,7,24.0,2.0,0,2024-01-16,08:22:05
ORD775636,CUST3949,REST272,Ahmedabad,South Indian,Direct App,Credit Card,Humid,Delayed,271.84,38.44,226.38,1.6,10.0,3.71,6,26.0,4.7,1,2022-05-08,04:20:46
ORD219781,CUST6742,REST961,Delhi,South Indian,Dotpe,Debit Card,Rainy,Cancelled,1845.11,74.63,61.66,1.9,96.0,7.67,4,62.0,3.1,0,2024-06-03,01:46:54
ORD432061,CUST1404,REST827,Hyderabad,Italian,Zomato,Debit Card,Sunny,Returned,366.75,67.9,141.49,2.6,108.0,9.34,4,53.0,5.0,0,2024-04-03,21:01:04
ORD219562,CUST2075,REST120,Ahmedabad,Street Food,Magicpin,Wallet,Windy,Returned,1786.66,23.22,168.43,3.5,41.0,13.24,8,36.0,3.7,0,2023-10-06,00:26:07
ORD865433,CUST6797,REST932,Bangalore,Chinese,Magicpin,Cash,Humid,Cancelled,2086.75,72.48,145.035,4.4,64.0,3.82,9,28.0,4.1,1,2023-11-11,21:38:50
ORD159532,CUST1845,REST836,Kolkata,Italian,Swiggy,Wallet,Humid,Cancelled,878.18,62.83,54.97,2.3,106.0,0.6,7,50.0,2.2,1,2023-03-27,19:53:15
ORD860053,CUST2154,REST527,Bangalore,Fast Food,Swiggy,UPI,Rainy,Delayed,788.38,14.85,42.39,4.2,65.0,7.67,2,21.0,4.9,1,2022-04-10,11:03:30
ORD475308,CUST7801,REST351,Bangalore,Street Food,Direct App,Wallet,Cloudy,Returned,1281.29,78.04,252.88,1.2,55.0,8.87,7,61.0,2.2,1,2023-04-15,01:21:24
ORD823415,CUST8287,REST516,Chennai,Desserts,Direct App,Debit Card,Sunny,Cancelled,1098.15,32.84,239.9,3.2,76.0,3.97,8,32.0,4.6,0,2024-04-20,16:02:15
ORD569865,CUST5859,REST102,Ahmedabad,Unknown,Dotpe,Cash,Cloudy,Delayed,816.41,43.07,8.2,3.2,92.0,8.61,10,29.0,4.8,1,2023-01-13,06:25:18
ORD722774,CUST9748,REST191,Delhi,Street Food,Direct App,Debit Card,Cloudy,Delivered,545.78,59.8,267.96,3.4,52.0,2.55,4,18.0,4.9,1,2022-09-29,22:53:16
ORD958160,CUST5958,REST597,Hyderabad,Italian,Magicpin,Wallet,Cloudy,Delivered,105.37,39.3,2.5,3.2,85.0,4.06,8,61.0,4.0,1,2022-07-09,06:50:08
ORD830609,CUST4773,REST456,Hyderabad,Street Food,Dotpe,Credit Card,Rainy,Partial Refund,343.12,63.57,9.67,1.0,88.0,9.89,6,32.0,4.8,1,2022-09-10,10:30:17
ORD954845,CUST4361,REST537,Delhi,Continental,Swiggy,Cash,Humid,Delivered,823.35,18.44,184.03,2.0,101.0,8.64,4,23.0,4.9,1,2024-03-28,19:42:06
ORD930307,CUST4110,REST601,Hyderabad,Mughlai,Direct App,Cash,Windy,Delivered,2313.95,11.36,228.77,4.7,114.0,3.51,5,30.0,2.8,0,2022-09-19,04:26:30
ORD506951,CUST5532,REST772,Kolkata,Street Food,Direct App,Cash,Cloudy,Returned,1132.04,39.59,60.5,2.6,65.0,13.68,7,30.0,3.5,0,2024-04-28,04:52:04
ORD901619,CUST2212,REST266,Delhi,Chinese,Dotpe,Debit Card,Windy,Cancelled,406.53,0.23,56.95,4.9,86.0,9.97,9,44.0,4.8,1,2023-10-04,12:16:07
ORD552275,CUST9635,REST113,Kolkata,Desserts,Swiggy,Wallet,Sunny,Delayed,258.29,60.6,68.94,4.2,65.0,9.02,4,59.0,2.9,1,2022-08-29,16:46:29
ORD738584,CUST1746,REST774,Ahmedabad,Mughlai,Direct App,UPI,Humid,Delivered,758.97,54.63,88.74,3.4,56.0,3.11,9,43.0,2.9,0,2022-01-11,14:38:43
ORD587686,CUST4139,REST554,Pune,Desserts,Direct App,Wallet,Sunny,Returned,1602.43,22.95,218.86,4.5,92.0,3.47,3,37.0,2.2,1,2022-04-25,17:46:16
ORD355021,CUST5819,REST224,Hyderabad,Biryani,Dotpe,Debit Card,Cloudy,Delivered,2398.85,51.43,145.035,3.2,115.0,5.25,5,62.0,2.0,0,2022-02-19,08:56:39
ORD817269,CUST7762,REST886,Ahmedabad,Mughlai,Magicpin,Credit Card,Sunny,Partial Refund,368.9,60.63,77.21,4.3,18.0,10.3,2,59.0,4.9,1,2022-12-28,10:13:36
ORD876909,CUST9724,REST341,Hyderabad,Chinese,Swiggy,UPI,Humid,Delivered,873.22,65.61,45.69,1.2,63.0,13.41,9,40.0,2.4,1,2023-08-24,04:07:41
ORD825916,CUST5105,REST125,Delhi,Continental,Magicpin,Credit Card,Sunny,Cancelled,336.62,74.01,189.47,4.2,33.0,10.43,4,20.0,4.6,0,2024-06-15,21:14:53
