Order_ID,Customer_ID,Restaurant_ID,Order_Date,City,Cuisine_Type,Platform,Payment_Mode,Weather_Condition,Order_Status,Order_Amount_INR,Delivery_Fee_INR,Discount_Applied_INR,Customer_Rating,Delivery_Time_Minutes,Distance_KM,Items_Ordered,Customer_Age,Restaurant_Avg_Rating,Is_Repeat_Customer,Unnamed: 21,Unnamed: 22,_temp_flag
ORD837945,CUST9263,REST421,2022-03-10 22:50:59,Kolkata,South Indian,DotPe,Wallet,Windy,Delayed,268.17,45.24,,2.2,15,9.53,5,42,2.6,0,,,
ORD819656,CUST3525,REST161,2024-04-13 17:16:53,Chennai,Fast Food,MagicPin,Wallet,Windy,Partial Refund,567.22,1.26,69.05,2.1,34,5.15,4,64,4.9,0,,,0
ORD457137,CUST1833,REST995,2023-09-13 10:43:48,Chennai,North Indian,Swiggy,Wallet,Humid,Delivered,2357.26,67.12,30.79,1.3,50,12.59,6,50,4.0,0,,,1
ORD700534,CUST7131,REST936,2022-06-22 05:04:54,Bangalore,Chinese,MagicPin,Debit Card,Windy,Returned,397.22,47.17,97.25,1.3,54,3.54,5,38,4.0,0,,,1
ORD746624,CUST4602,REST117#,2023-07-05 09:10:14,Bangalore,Mughlai,DotPe,Debit Card,Sunny,Delivered,2128.96,78.55,,1.1,107,,4,64,2.1,1,,,0
ORD139178,CUST1415,REST879,2023-05-14 21:59:59,Chennai,Chinese,Direct App,Credit Card,Cloudy,Delivered,1586.96,43.51,10.6,3.0,0,7.67,2,65,4.6,1,,,0
ORD166340,CUST1745,REST695,2023-01-05 17:27:21,Bangalore,Chinese,MagicPin,Wallet,Cloudy,Returned,717.85,60.03,112.81,2.2,118,11.52,7,49,2.6,1,,,
ORD760351,CUST8723,REST971,2023-09-13 21:05:24,Bangalore,North Indian,Direct App,UPI,Rainy,Cancelled,1596.38,9.53,124.09,4.9,14,1.15,10,,2.9,0,,,
ORD581395,CUST7305,REST116,2024-05-15 17:09:22,Chennai,Desserts,MagicPin,UPI,Windy,Delayed,2088.28,34.29,141.72,,118,8.4,9,55,4.1,1,,,
ORD489933,CUST8786,REST807,2024-06-07 06:09:40,Pune,Street Food,DotPe,,Sunny,Returned,1103.39,11.16,174.68,1.4,25,2.12,7,60,4.0,0,,,
ORD652021,CUST4166,REST194,2024-04-07 08:06:32,Pune,South Indian,MagicPin,UPI,Sunny,Returned,1670.93,10.76,8.05,4.2,47,,6,61,4.2,1,,,0
ORD221414,CUST2936,REST447,04-05-2022,Mumbai,Italian,MagicPin,Cash,Rainy,Delivered,2044.95,76.91,74.68,2.4,65,3.58,10,57,4.0,1,,,1
ORD288550,CUST7343,REST942,2022-02-10 18:48:49,Kolkata,Street Food,Swiggy,Credit Card,Windy,Cancelled,1656.96,23.62,,1.7,23 mins,9.08,2,34,2.9,1,,,0
ORD310477,CUST2007,REST257,2022-05-17 09:04:33,Delhi,Chinese,DotPe,Wallet,Rainy,Returned,1052.38,61.74,81.06,2.7,80,,3,33,4.9,1,,,0
ORD749137,CUST6487,REST131,2022-01-24 19:40:55,Ahmedabad,Continental,Direct App,Wallet,Rainy,Delivered,915.81,2.3,,4.7,0,9.08,2,47,3.4,1,,,
ORD725339,CUST2985,REST938,2024-01-15 05:22:10,Pune,Mughlai,Direct App,UPI,Cloudy,Delivered,957.43 INR,46.73,33.68,,70,12.98,7,31,4.2,0,,,
ORD460491,CUST2914,REST968,2022-01-30 12:30:58,Ahmedabad,Street Food,MagicPin,Wallet,Rainy,Delivered,1572.01,4.49,75.48,3.2,42,7.34,8,52,4.0,1,,,0
ORD812730,CUST9690,REST781,2022-05-31 04:32:49,Mumbai,Street Food,Direct App,Debit Card,Windy,Cancelled,744.53,35.41,186.19,3.5,20,10.44,4,37,3.9,1,,,
ORD497687,CUST3913,REST822,2022-09-06 00:31:50,Hyderabad,Biryani,Direct App,Cash,Windy,Partial Refund,628.61,73.54,86.39,2.0,58,5.61,3,19,4.8,0,,,
ORD510133,CUST5314,REST133,2022-07-23 05:18:37,Bangalore,Mughlai,Zomato,Cash,Cloudy,Delayed,549.52,45.37,164.27,1.0,18,,7,29,3.1,1,,,1
ORD579247,CUST7745,REST605,2024-03-24 22:03:49,Pune,Continental,MagicPin,Cash on Delivery,Humid,Returned,417.71,24.01,10.95,3.0,113,500,7,53,5.0,0,,,0
ORD612530,CUST7622,REST187,2023-07-28 02:00:18,Chenai,Desserts,Direct App,Wallet,Rainy,Delivered,124.78,54.05,109.79,1.7,29,13.7,4,41,3.1,0,,,0
ORD963274,CUST1251,REST198,2024-06-26 08:03:31,Kolkata,North Indian,DotPe,,Rainy,Partial Refund,804.82,17.8,,1.9,32,11.89,10,34,2.3,0,,,
ORD431414,CUST2326,REST788,2023-11-30 17:16:05,Delhi,South Indian,MagicPin,Debit Card,,Delivered,989.71,59.94,188.22,1.4,107,2.65,3,65,2.9,0,,,0
ORD182237,CUST3131,REST537,2022-08-10 22:38:20,Pune,Italian,Swiggy,Credit Card,,Delayed,212.9,38.87,319.35,4.3,63,14.57,3,57,3.4,1,,,0
ORD992562,CUST2610,REST632,2024-03-17 18:07:36,Pune,Fast Food,Direct App,Debit Card,Cloudy,Partial Refund,246.28,21.93,66.96,4.2,118,4.01,7,28,2.9,1,,,
ORD550268,CUST2137,REST641,2024-01-14 02:57:46,Bangalore,Desserts,Swiggy,Cash,Humid,Delivered,936.53,30.94,125.28,4.8,0,6.77,1,53,2.1,1,,,
ORD976735,CUST1918,REST519,2024-02-09 13:15:01,Kolkata,Chinese,Swiggy,Debit Card,Cloudy,Delivered,2419.19,52.42,182.29,2.8,13,7.57,9,62,2.9,1,,,1
ORD895216,CUST6549,REST783,2023-03-21 10:59:14,DELHI,Continental,Zomato,UPI,Rainy,Delayed,294.66,78.01,,3.8,109,,4,38,4.7,0,,,
ORD830729,CUST9269,REST431,2023-01-14 08:54:23,Pune,South Indian,Swiggy,Debit Card,Humid,Returned,1693.12,74.51,,,38,8.3,2,34,3.2,0,,,0
ORD382154,CUST3056,REST888,"December 06, 2023",Mumbai,Continental,MagicPin,Cash,Windy,Partial Refund,2319.25,37.91,,5.0,55,7.58,6,64,2.6,0,,,1
ORD748270,CUST5060,REST317,2022-08-06 16:37:58,Kolkata,Italian,DotPe,Debit Card,Sunny,Partial Refund,2191.96,76.89,19.02,2.6,37,12.73,7,18,5.0,0,,,1
ORD769320,CUST7765,REST481,2022-06-16 23:46:54,Delhi,Biryani,MagicPin,Cash,Rainy,Partial Refund,202.68,46.76,274.76,,,7.62,9,19,2.4,0,,,
ORD391865,CUST4315,REST215,2022-10-23 06:39:01,Delhi,South Indian,Direct App,UPI,Rainy,Delayed,192.43,34.04,186.6,2.8,83,13.02,5,63,3.4,0,,,0
ORD490722,CUST2710,REST604,2022-02-03 19:39:41,Kolkata,Fast Food,Direct App,Cash,Sunny,Delivered,2242.19,66.33,212.89,4.9,109,4.17,2,28,4.6,1,,,0
ORD299836,CUST8965,REST298,2022-03-17 08:44:51,MUMBAI,North Indian,Swiggy,UPI,Windy,Delivered,662.03,50.68,27.85,2.6,25,1.17,7,33,3.6,1,,,
ORD979269,CUST4313,REST653,2023-10-21 20:38:20,Kolkata,Continental,Swiggy,Cash,Humid,Delivered,742.71,68.88,176.15,3.5,34,10.04,2,19,4.6,0,,,0
ORD548965,CUST4610,REST775,2022-11-25 19:16:02,Kolkata,Street Food,Swiggy,credit card,Windy,Cancelled,2361.47,79.99,76.23,4.4,21,13.12,4,26,4.2,0,,,1
ORD112940,CUST1620,REST751,2023-11-12 13:33:17,Hyderabad,Chinese,DotPe,Debit Card,Cloudy,Delayed,1704.9,47.82,153.64,4.9,73,12.76,1,39,4.7,1,,,
ORD955653,CUST3962,REST411,2022-03-17 14:06:24,Bangalore,Continental,Direct App,Wallet,Humid,Delayed,2218.3,68.46,,,78,10.23,1,63,2.9,1,,,
ORD893202,CUST5448,REST710,2024-05-02 12:54:18,Pune,Desserts,DotPe,Credit Card,Sunny,Delayed,648.06,48.28,122.61,3.2,120,1.74,7,38,2.8,0,,,1
ORD343923,CUST9051,REST172,2023-10-31 23:58:57,Hyderabad,North Indian,Direct App,Cash,Cloudy,Returned,1970.62,66.3,29.99,3.7,116,5.33,4,65,4.3,0,,,
ORD243079,CUST1643,REST952,2023-04-27 23:52:26,Hyderabad,Fast Food,DotPe,Credit Card,Humid,Cancelled,1385.77,65.38,202.9,3.4,59,14.42,7,19,3.6,1,,,
ORD673108,CUST4537,REST427#,2022-12-24 11:26:07,Bengaluru,South Indian,Zomato,Cash,Humid,Delivered,1093.86,5.12,131.5,1.2,500,7.23,3,61,2.8,1,,,
ORD452058,CUST5731,REST622,2024-02-18 20:19:40,DELHI ,Desserts,Swiggy,Wallet,Windy,Delivered,2223.46,26.87,296.69,2.3,80,1.82,10,55,4.0,0,,,0
ORD459370,CUST9804,REST870,2023-01-31 06:51:09,DELHI ,Continental,DotPe,Wallet,Sunny,Cancelled,2270.8,36.88,3406.2,3.6,97,11.52,9,41,4.8,0,,,0
ORD348455,CUST4985,REST560,2022-02-12 02:26:15,Chennai,North Indian,Zomato,Wallet,Windy,Cancelled,1004.93,11.2,14.75,4.1,108,12.05,6,42,4.4,1,,,0
ORD229890,CUST8122,REST585,2024-02-07 10:28:22,Mumbai,Mughlai,MagicPin,CC,Humid,Delivered,1224.46,28.64,50.34,1.4,10,10.62,9,53,4.7,0,,,
ORD514798,CUST3979,REST289,2022-10-05 09:29:26,Kolkata,Continental,MagicPin,Upi,Humid,Delivered,2054.88,3.16,61.07,1.8,43,8.11,1,22,4.8,1,,,0
ORD947935,CUST9531,REST684,2022-08-11 12:48:09,Kolkata,Fast Food,MagicPin,Credit Card,Cloudy,Delivered,849.53,7.51,270.4,4.5,35,0.98,4,27,4.3,0,,,
ORD157701,CUST3598,REST658,2023-03-06 03:14:58,Bangalore,South Indian,MagicPin,UPI,Humid,Delayed,1716.32,69.9,81.63,2.0,26,11.14,9,45,3.6,1,,,1
ORD810078,CUST2393,REST160,2022-07-21 22:27:28,Ahmedabad,Fast Food,Swiggy,Wallet,Cloudy,Delivered,1067.8,44.7,54.26,4.6,26,,6,55,5.0,0,,,1
ORD262924,CUST1918,REST698,2024-05-05 16:46:00,Kolkata,Italian,Swiggy,Cash,Rainy,Partial Refund,138.25,12.09,103.02,,103,2.86,9,60,3.0,1,,,
ORD698967,CUST4116,REST423,2022-01-03 10:19:21,Mumbai,Chinese,DotPe,Wallet,Sunny,Cancelled,1836.52,13.67,225.64,4.5,107,9.51,4,49,2.7,0,,,
ORD344959,CUST2264,REST233,2023-08-27 17:46:00,Delhi,Fast Food,Swiggy,Debit Card,Rainy,Cancelled,1964.9,57.23,131.09,3.4,98,8.67,10,26,4.4,1,,,
ORD246583,CUST2467,REST490,2022-06-26 13:09:11,Delhi,South Indian,Direct App,Wallet,Windy,Returned,1202.86,15.94,165.79,2.9,20,,7,18,2.8,0,,,1
ORD917012,CUST3234,REST612,2022-01-06 09:29:37,Hyderabad,Italian,Swiggy,Wallet,Rainy,Partial Refund,306.55,15.56,32.96,1.8,46,5.3,2,40,3.3,0,,,
ORD944565,CUST5314,REST237,2022-05-08 05:41:08,Hyderabad,North Indian,DotPe,Cash,Cloudy,Returned,1620.43,64.2,243.42,2.4,12,13.67,2,24,4.8,0,,,
ORD460971,CUST6885,REST780,25/02/2024,Delhi,Continental,Swiggy,Debit Card,Cloudy,Cancelled,1457.4,44.32,287.24,,56,8.27,6,29,3.7,1,,,0
ORD516656,CUST6228,REST234,2022-09-29 23:47:44,Chennai,South Indian,Zomato,u.p.i,Cloudy,Partial Refund,806.83,7.36,111.74,3.9,69,4.1,6,54,3.8,1,,,1
ORD761685,CUST4027,REST504,2022/05/31,Bangalore,Mughlai,Swiggy,UPI,Humid,Cancelled,752.7,3.57,,4.2,47,6.65,5,51,3.7,0,,,
ORD838936,CUST8300,REST992,2022/08/26,Delhi,Biryani,DotPe,Debit Card,Sunny,Cancelled,2149.87,32.27,32.46,4.8,54,13.18,4,65,4.5,0,,,0
ORD899776,CUST3238,REST716,2023-10-02 11:14:28,DELHI,Continental,DotPe,Wallet,Cloudy,Delivered,145.46,28.22,159.21,2.4,110,10.28,1,48,2.8,1,,,0
ORD291961,CUST3378,REST742,2022-07-19 20:55:07,Kolkata,Desserts,DotPe,,Humid,Delivered,1218.03,62.95,,3.5,102,,1,57,3.6,0,,,1
ORD457311,CUST4323,REST191,2023-11-09 15:26:43,Kolkata,Chinese,Direct App,UPI,Sunny,Returned,257.57,44.5,279.86,2.4,44,9.64,4,31,3.2,0,,,0
ORD597440,CUST2180,REST761,2024-04-23 23:42:36,Hyderabad,South Indian,DotPe,Debit Card,Windy,Cancelled,2224.98,0.07,,5.0,58,9.32,1,,2.6,1,,,
ORD789545,CUST4913,REST411,2022-09-03 01:13:41,Bangalore,Street Food,DotPe,Cash,Humid,Returned,1476.64,23.83,23.34,1.1,53,,6,36,2.3,1,,,0
ORD296494,CUST2572,REST946,2022-05-14 01:23:31,Delhi,Continental,Direct App,Wallet,Windy,Delayed,856.7,2.2,211.72,4.1,83,0.82,3,28,4.9,1,,,
ORD416302,CUST8687,REST128,2024-02-17 10:57:18,Hyderabad,Street Food,Zomato,UPI,Humid,Delayed,1058.0,14.74,1.5,3.1,59,10.79,8,48,3.0,1,,,1
ORD629146,CUST8970,REST720,2024-05-04 22:37:50,Chennai,North Indian,DotPe,Debit Card,Cloudy,Partial Refund,1934.82,19.24,293.08,3.9,23,2.41,4,33,4.8,1,,,
ORD356430,CUST3539,REST182,"March 31, 2022",delhi,North Indian,Direct App,Cash,Cloudy,Returned,1871.72,77.66,71.34,3.4,110,13.95,4,46,4.4,1,,,1
ORD186431,CUST1241,REST893,2022-03-22 04:13:35,Ahmedabad,Continental,Direct App,Wallet,Sunny,Delivered,1526.66,50.0,115.88,2.6,73,14.39,6,49,2.9,1,,,0
ORD512040,CUST7014,REST982,2022-02-27 19:22:07,unknown,Desserts,Direct App,u.p.i,Windy,Cancelled,931.67,77.53,256.25,3.2,106,2.53,9,57,2.3,0,,,1
ORD613234,CUST9374,REST457,2024-05-29 03:29:41,Chennai,Mughlai,Direct App,Wallet,Cloudy,Cancelled,1505.34,60.72,40.36,1.2,72,1.58,3,51,3.8,1,,,0
ORD789089,CUST9730,REST555,2023-05-13 11:09:43,Mumbai,Biryani,Direct App,Wallet,Humid,Delivered,2107.42,1.15,87.18,3.8,82,8.69,7,41,3.5,0,,,
ORD617033,CUST1107,REST283,2023-06-10 15:14:29,Ahmedabad,Continental,MagicPin,Wallet,Cloudy,Returned,1706.81,78.8,,1.1,25,10.05,8,,4.5,0,,,0
ORD679958,CUST1804,REST743,2023-04-15 07:54:44,Hyderabad,Desserts,Zomato,Cash,Sunny,Partial Refund,1359.43,41.58,37.35,2.5,107,12.73,6,39,3.2,1,,,
ORD763508,CUST7269,REST670,2023-05-24 12:35:31,Hyderabad,North Indian,MagicPin,Debit Card,,Delayed,"2,191.71",15.41,220.5,2.1,108,,5,27,3.9,0,,,
ORD476993,CUST5767,REST471,2024-04-15 04:27:48,Delhi,North Indian,Direct App,Cash,Sunny,Delayed,372.07,1.53,139.92,1.9,17,10.71,8,32,3.1,1,,,
ORD181670,CUST6285,REST846,2023-01-10 02:47:07,delhi,Street Food,Swiggy,Debit Card,Windy,Returned,2136.81,8.82,123.16,,64,9.67,6,20,2.5,0,,,
ORD229139,CUST3213,REST407,2023-03-24 13:19:43,Mumbai,South Indian,Zomato,Debit Card,Humid,Cancelled,1234.23,77.69,172.68,4.4,57,1.02,5,49,2.0,1,,,
ORD929130,CUST4658,REST807,"April 13, 2024",Pune,Fast Food,Zomato,Credit_Card,Windy,Delivered,1110.74,72.31,11.05,3.5,27,6.09,2,36,4.4,0,,,0
ORD911982,CUST7232,REST257,2023-09-22 04:41:56,Chennai,Biryani,Zomato,Wallet,Rainy,Delayed,1029.61,65.46,34.59,1.4,64,11.79,4,,3.5,0,,,
ORD471136,CUST5185,REST603,2023-10-09 05:13:05,Ahmedabad,Mughlai,Swiggy,Credit Card,Rainy,Delayed,1563.21,17.76,55.66,,21,,7,45,4.0,1,,,
ORD264735,CUST1953,REST808,2024-04-18 12:06:44,Hyderabad,South Indian,Swiggy,Wallet,Humid,Partial Refund,2275.46,7.86,8.26,4.1,90,2.46,6,40,3.8,1,,,
ORD935620,CUST2804,REST339,2023-09-28 03:39:51,Delhi,Italian,Direct App,Debit Card,Rainy,Delayed,625.19,42.04,243.09,3.2,13,6.97,3,,4.7,1,,,0
ORD505910,CUST8404,REST509,13-03-2022,Kolkata,North Indian,Zomato,Wallet,Windy,Delayed,153.77,66.82,34.46,2.4,77,5.53,7,65,4.2,1,,,1
ORD194641,CUST4014,REST156,2022-01-13 00:11:30,Mumbai,Desserts,Swiggy,upi,Humid,Returned,2303.78,3.51,227.51,2.8,71,10.21,5,64,2.9,0,,,
ORD426053,CUST2070,REST887,2023-09-24 00:36:54,Ahmedabad,Continental,DotPe,Debit Card,Rainy,Delayed,307.29,69.32,137.85,2.2,54,1.26,5,37,3.2,0,,,1
ORD126985,CUST5919,REST546,2024-01-17 13:43:05,Mumbai,Desserts,Swiggy,Credit Card,Sunny,Partial Refund,2155.07,37.1,,4.7,100,12.55,1,52,4.6,1,,,0
ORD483561,CUST2925,REST821,2023-05-28 22:44:58,Ahmedabad,Fast Food,Zomato,Debit Card,Sunny,Partial Refund,1495.17,38.44,,4.0,95,2.3,4,32,2.3,1,,,
ORD542226,CUST6336,REST517,2022-02-19 07:09:42,Hyderabad,Biryani,Zomato,Debit Card,Rainy,Partial Refund,1334.93,45.92,183.45,,92,7.86,5,36,2.5,1,,,
ORD845635,CUST5738,REST302,2023-12-26 15:21:28,BANGALORE,Desserts,Direct App,Credit Card,Rainy,Delivered,1322.41,12.18,286.79,1.8,77,,4,33,4.5,1,,,
ORD371224,CUST1510,REST871,2023-09-29 00:47:17,Ahmedabad,Continental,MagicPin,u.p.i,Humid,Delivered,2089.58 INR,27.38,17.59,1.8,116,-2,7,58,2.0,1,,,0
ORD544393,CUST9161,REST776,2022-02-14 01:50:25,delhi,Italian,MagicPin,Wallet,Rainy,Cancelled,388.69,12.78,49.06,2.5,28,11.52,2,41,3.5,0,,,
ORD390334,CUST7897,REST764,2022-06-14 22:49:26,Chennai,Continental,Zomato,Wallet,Cloudy,Delayed,1886.59,68.02,283.83,4.3,17,13.88,7,30,3.8,0,,,
ORD996114,CUST4245,REST786,2022-01-24 02:01:59,CHENNAI,Fast Food,Swiggy,Debit Card,Cloudy,Partial Refund,2067.11,33.94,206.26,1.3,113,2.03,4,62,3.9,1,,,
ORD981473,CUST2900,REST227,2022-03-21 11:17:48,Mumbai,Continental,Swiggy,credit card,Humid,Returned,851.15,68.58,97.28,4.3,74,5.73,6,62,2.3,1,,,1
ORD491225,CUST4578,REST478,2023-02-15 16:08:11,Kolkata,Biryani,Zomato,Credit Card,Rainy,Delivered,1466.75,56.11,84.31,2.9,109,14.07,10,46,3.3,0,,,0
ORD227352,CUST2843,REST409,2022-04-09 17:36:55, Mumbai,North Indian,MagicPin,Wallet,Windy,Delayed,1278.95,33.11,,2.0,38,1.69,9,63,4.2,0,,,0
ORD524035,CUST8879,REST720,2022-07-24 17:58:50,Hyderabad,Italian,Zomato,UPI,,Delivered,1533.98,74.23,239.19,3.7,96,4.78,9,54,2.8,1,,,1
ORD319553,CUST5528,REST805,2022-01-30 10:02:10,Hyderabad,Fast Food,Swiggy,Credit Card,Windy,Partial Refund,1523.23,19.49,107.55,1.3,86,5.65,2,19,5.0,0,,,
ORD640299,CUST4869,REST271,2024-03-15 06:56:34,Pune,Italian,Swiggy,Cash on Delivery,Sunny,Returned,768.12,11.02,138.73,3.2,42,14.55,10,34,4.5,1,,,1
ORD111060,CUST4834,REST535,2022-11-24 04:50:33,Pune,Fast Food,DotPe,Credit Card,Sunny,Delivered,2234.97,46.81,91.92,3.8,91,0.88,9,54,2.1,0,,,1
ORD529161,CUST7996,REST843,2022-08-28 14:57:35,Hyderabad,Mughlai,DotPe,UPI,Rainy,Partial Refund,205.44,76.66,204.02,2.2,60,9.56,10,41,2.5,1,,,
ORD351974,CUST3770,REST842,2022-03-20 14:42:07,Bangalore,Mughlai,DotPe,UPI,Cloudy,Delayed,1249.05 INR,44.24,176.99,4.7,66,6.01,5,59,3.1,0,,,
ORD282085,CUST7056,REST564,2023-01-10 07:58:09,Hyderabad,Street Food,Direct App,,Windy,Delayed,2277.28,1.3,215.29,,59,4.85,10,39,3.0,1,,,
ORD221620,CUST8746,REST483,2022-10-24 02:28:10,Chennai,Continental,Direct App,Credit Card,Humid,Returned,1925.34,19.65,,4.0,68,12.98,6,65,3.7,0,,,1
ORD197666,CUST4066,REST217,2022-05-15 15:01:37,CHENNAI,Street Food,MagicPin,Wallet,Sunny,Cancelled,769.8 INR,7.79,225.97,1.2,39,5.27,3,21,4.0,1,,,
ORD767090,CUST3369,REST682,2024-05-11 02:24:43,Bangalore,North Indian,Zomato,Cash,Humid,Partial Refund,2449.3,64.76,169.58,3.2,13,4.25,8,48,4.9,1,,,0
ORD309374,CUST2111,REST765,2023-01-24 08:47:43,Chennai,Italian,Zomato,Wallet,Sunny,Delayed,1764.6,43.02,108.63,1.2,110,6.05,8,40,3.5,1,,,0
ORD343118,CUST2404,REST201,2023-03-10 14:32:02,Bangalore,Street Food,Zomato,Credit Card,Cloudy,Returned,577.09,66.46,224.32,1.0,52,8.19,3,24,4.4,1,,,
ORD932336,CUST7121,REST306,2024-06-12 12:58:37,Chennai,Street Food,Zomato,,Windy,Delivered,440.95,64.95,,4.9,100,14.57,5,57,4.3,1,,,1
ORD681687,CUST1120,REST411,2022-07-15 08:41:30,Hyderabad,North Indian,Direct App,Cash,Sunny,Delayed,1944.44,68.03,262.36,3.0,104,5.41,4,55,4.3,1,,,0
ORD753050,CUST3796,REST759,2023-06-08 16:27:10,Hyderabad,Italian,Direct App,UPI,Sunny,Partial Refund,2368.93,70.97,144.31,4.1,18,13.96,6,20,4.1,0,,,1
ORD303993,CUST9972,REST469,2023-06-07 12:54:40,Kolkata,South Indian,MagicPin,Cash,Cloudy,Returned,1110.44,2.74,226.94,4.2,53,5.48,9,60,2.6,1,,,
ORD625387,CUST3048,REST612,2022-03-26 04:52:29,Ahmedabad,Italian,MagicPin,Cash,Rainy,Returned,1318.8,65.71,5.88,4.6,48,9.37,2,28,2.1,0,,,
ORD764441,CUST2791,REST728,2024-06-18 16:00:47,Ahmedabad,Italian,Zomato,Cash,,Delivered,2159.82,19.57,73.94,4.7,93,7.41,2,44,3.1,1,,,
ORD297377,CUST4783,REST232,2022-01-12 22:35:43,Pune,South Indian,null,Credit Card,Rainy,Delivered,2424.21,33.71,56.82,3.9,77,0.96,8,51,4.6,1,,,
ORD710981,CUST6101,REST188,2022-10-24 20:51:08,Chennai,Continental,MagicPin,,Cloudy,Partial Refund,2019.12,71.71,2.09,4.1,74,2.62,5,36,4.1,0,,,1
ORD711344,CUST5280,REST347,2022-12-01 05:09:55,Ahmedabad,Street Food,DotPe,UPI ,Sunny,Cancelled,731.8,63.64,45.76,4.9,999,1.18,6,60,3.0,0,,,
ORD904092,CUST3502,REST352,2022-08-09 09:28:13,Hyderabad,Italian,Swiggy,Cash,Sunny,Delayed,1577.19,34.18,51.56,1.5,,4.98,10,25,2.3,0,,,
ORD872519,CUST7058,REST706,2023-12-12 06:47:37,Delh1,Desserts,Swiggy,Cash,Rainy,Returned,1116.68,49.2,93.07,2.4,116,4.15,3,35,2.9,1,,,1
ORD418992,CUST1827,REST580,2022-02-03 04:15:49,Hyderabad,Desserts,MagicPin,Wallet,Sunny,Cancelled,2056.16,51.13,241.53,5.0,,7.29,7,19,4.2,0,,,
ORD248533,CUST1685,REST769,2022-06-28 21:58:28,Bangalore,Chinese,MagicPin,Upi,Cloudy,Returned,2017.86,45.61,167.58,2.2,94,4.17,6,43,4.3,0,,,
ORD211425,CUST3250,REST614,2024-01-12 16:46:44,Hyderabad,North Indian,DotPe,Wallet,Sunny,Partial Refund,1623.38,0.24,,2.5,17,13.94,2,55,2.4,1,,,
ORD862606,CUST6503,REST272,2024-04-06 07:55:20,Hyderabad,North Indian,DotPe,Cash,Rainy,Delivered,2069.65,26.35,36.54,2.1,97,14.48,3,35,4.4,0,,,1
ORD953047,CUST9776,REST603,2023-10-17 21:04:33,Ahmedabad,Fast Food,Swiggy,CC,Sunny,Cancelled,218.74,44.34,100.4,2.5,57,4.88,4,61,2.1,0,,,
ORD815707,CUST1159,REST807,2024/03/09,Delhi,Italian,Direct App,Debit Card,,Delayed,1134.94,64.08,220.62,5.0,106,10.7,7,28,4.6,1,,,1
ORD810614,CUST3527,REST553,2024-03-15 20:14:51,Madras,  Biryani  ,Direct App,Cash,,Delayed,1498.6,73.9,79.77,4.8,118,1.65,5,20,3.5,0,,,0
ORD184532,CUST9975,REST427,2024-05-21 20:43:57,Kolkata,Mughlai,DotPe,Debit Card,Windy,Partial Refund,1358.93,35.09,287.12,2.3,79,12.38,8,30,3.4,1,,,
ORD184736,CUST2415,REST672,2024-06-25 11:19:28,New Delhi,Biryani,DotPe,credit card,Rainy,Cancelled,620.48,19.21,94.78,2.9,46,4.0,6,48,4.1,1,,,
ORD376955,CUST6699,REST361,2023-07-17 00:19:03,DELHI ,Street Food,DotPe,Wallet,Humid,Delayed,357.13,66.92,107.77,4.6,84,14.8,2,19,3.1,0,,,
ORD606390,CUST2915,REST794,2023-10-31 20:55:57,Pune,Italian,Direct App,UPI,Rainy,Returned,1572.61,20.0,239.09,2.6,72,1.71,6,40,2.5,1,,,
ORD141319,CUST4991,REST554,2023-07-13 13:04:24,Chennai,Italian,Swiggy,Credit Card,Cloudy,Cancelled,2173.05,47.51,153.0,3.6,65,12.57,1,41,2.8,1,,,1
ORD208214,CUST3734,REST284,2022-08-20 18:29:20,Mumbai,Mughlai,MagicPin,Debit Card,Humid,Delivered,2073.87,67.87,157.97,2.7,58,14.09,1,36,3.7,1,,,
ORD976303,CUST2160,REST575,2023-06-20 04:58:01,Hyderabad,Desserts,Direct App,,Humid,Delivered,667.12,33.48,10.09,4.2,77,6.9,2,51,3.2,1,,,
ORD597889,CUST2838,REST794,2022-04-08 13:37:13,Delhi,Desserts,Direct App,Cash,Windy,Returned,1062.77,61.92,1.35,3.1,113,2.41,7,18,4.9,1,,,
ORD578715,CUST9436,REST162,2022-03-12 08:31:34,Pune,Desserts,Direct App,Credit Card,Sunny,Partial Refund,2263.13,69.34,82.62,2.8,63,2.89,2,49,3.6,0,,,
ORD503572,CUST1550,REST407,2022/04/13,Chennai,Biryani,Swiggy,Debit Card,Sunny,Delayed,1077.07,72.26,2.91,1.4,67,9.79,7,32,3.8,1,,,1
ORD719446,CUST8936,REST904,2022-07-26 14:13:09,DELHI ,Street Food,Direct App,,Rainy,Delayed,607.61,1.04,,3.8,,1.37,9,62,4.3,1,,,
ORD395198,CUST9154,REST789,2023-01-04 23:46:03,Chennai,Italian,MagicPin,Wallet,Sunny,Delayed,1631.39,31.72,42.17,4.0,60,11.92,10,41,5.0,0,,,
ORD380989,CUST4994,REST190,2024-02-28 15:44:40,Ahmedabad,Desserts,Swiggy,Cash,Rainy,Partial Refund,"2,001.93",8.25,284.52,,59,5.42,3,25,3.3,1,,,
ORD998198,CUST5420,REST587,2022-11-12 20:56:34,Hyderabad,Biryani,DotPe,Wallet,Rainy,Partial Refund,2068.38,22.21,297.94,1.9,34,9.49,6,55,3.9,0,,,
ORD302087,CUST9558,REST546,2024-05-10 20:16:56,Ahmedabad,Mughlai,Zomato,Credit Card,Humid,Delayed,1452.55,3.35,39.48,4.6,20,4.56,10,45,4.5,1,,,0
